,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,z_score,is_anomaly,rolling_mean,rolling_std,dynamic_z
14405,2016-04-20 17:50:00,540,20,22.7,28.8,22.0,26.6933333333333,22.5,34.56,22.54,29.874,20.39,35.3633333333333,15.89,1.0,22.7,26.912,22.2,32.59,20.2,34.29,15.4833333333333,765.1666666666669,31.8333333333333,6.16666666666667,40.0,-1.4,41.8478548177518,41.8478548177518,4.314123521473321,True,79.44444444444444,74.64260175576496,6.170143386246379
14406,2016-04-20 18:00:00,380,0,22.7,29.66,22.0,27.1966666666667,22.55,35.245,22.6555555555556,30.366666666666696,20.463333333333296,35.43,15.8,1.0,22.7,26.8928571428571,22.1,32.6566666666667,20.2,34.29,15.5,765.1,32.0,6.0,40.0,-1.3,40.07084515178576,40.07084515178576,2.7535268784403395,True,84.16666666666667,82.45784240839379,3.587691900403387
14538,2016-04-21 16:00:00,110,0,23.066666666666695,34.93,23.29,32.09,23.0,35.3633333333333,22.89,33.3971428571429,20.9266666666667,38.29,20.9175,1.0,22.64,28.31,21.89,38.29,20.29,36.59,18.8,760.2999999999998,36.0,4.0,40.0,3.5,44.58116146270186,44.58116146270186,0.12002004332218431,True,56.80555555555556,15.457929173550438,3.441240016512932
14545,2016-04-21 17:10:00,120,0,23.0,35.0,23.1,32.8266666666667,23.1,35.5,22.89,33.94,21.0,38.2,20.566666666666695,1.0,22.5,29.1971428571429,22.29,38.29,20.2,36.2,18.45,759.8833333333331,38.33333333333329,4.0,38.16666666666669,3.75,22.638923267368227,22.638923267368227,0.21755733351174564,True,59.72222222222222,18.152113307463452,3.320703036433442
14546,2016-04-21 17:20:00,230,0,23.0,35.1666666666667,23.033333333333296,32.8266666666667,23.2,35.5,22.89,34.0514285714286,21.0,38.2,20.226666666666695,1.0,22.456,29.5,22.323333333333295,38.3266666666667,20.2,36.09,18.4,759.866666666667,39.66666666666671,4.0,36.33333333333329,4.2,4.0619514882564545,4.0619514882564545,1.29046752559692,True,62.083333333333336,27.059532698455115,6.205453306895184
14547,2016-04-21 17:30:00,310,0,23.0,35.8933333333333,23.0,32.9633333333333,23.1333333333333,35.56,22.89,34.112,21.0,38.32,19.893333333333295,1.0,22.39,29.7671428571429,22.456,38.46,20.2,36.1633333333333,18.35,759.85,41.0,4.0,34.5,4.65,41.194145113695406,41.194145113695406,2.0707658471134103,True,65.55555555555556,39.81962460787359,6.13879329229312
14548,2016-04-21 17:40:00,360,0,23.033333333333296,37.59666666666671,23.0,33.2966666666667,23.2,35.6266666666667,22.89,34.2,21.0,38.69333333333329,19.6,1.0,22.39,30.138,22.5,38.56,20.2,36.2,18.3,759.8333333333329,42.33333333333329,4.0,32.66666666666669,5.1,1.1682921322062612,1.1682921322062612,2.558452298061217,True,69.58333333333333,52.82011727298611,5.49822078519305
14552,2016-04-21 18:20:00,440,10,23.2,38.5266666666667,23.0,35.4666666666667,23.2,36.23,22.89,34.29,21.1666666666667,40.933333333333294,19.066666666666695,1.0,22.34,30.0,22.6,38.1633333333333,20.2,36.29,17.8666666666667,759.733333333333,46.0,4.0,32.66666666666669,5.96666666666667,16.548696067184206,16.548696067184206,3.3387506195777075,True,76.11111111111111,68.7833003716401,5.290366803028882
14564,2016-04-21 20:20:00,410,0,22.9266666666667,37.1333333333333,22.26,35.4,23.1,36.5,22.89,34.09,20.73,41.4666666666667,16.0333333333333,1.0,22.2,32.96,23.0,39.06,20.1333333333333,35.1266666666667,15.0333333333333,759.533333333333,57.33333333333329,3.6666666666666705,40.0,6.56666666666667,30.565008928533643,30.565008928533643,3.0461387490090237,True,93.47222222222223,78.95728426594833,4.008848337686378
14629,2016-04-22 07:10:00,310,0,22.2,37.7,20.0,39.76,23.0,36.7,22.6,35.254,20.39,43.7666666666667,9.2175,25.995,21.772,34.516,22.1666666666667,41.2,20.39,40.3266666666667,8.099999999999998,759.65,79.5,3.0,29.0,4.7,33.27625009696931,33.27625009696931,2.0707658471134103,True,82.63888888888889,53.864542037304155,4.220979191722285
14630,2016-04-22 07:20:00,340,0,22.2,38.4,20.0,39.9,23.0,36.7,22.6,35.2225,20.39,43.9666666666667,9.36,25.0566666666667,21.7,34.3214285714286,22.1,41.1266666666667,20.39,40.1333333333333,8.099999999999998,759.7,80.0,3.0,29.0,4.8,1.0544842574745417,1.0544842574745417,2.3633777176820945,True,85.55555555555556,61.595886292327464,4.130867493924487
14639,2016-04-22 08:50:00,610,20,22.2,38.2666666666667,21.0,37.723333333333294,23.1,36.59,22.79,35.3242857142857,20.39,43.4666666666667,12.0,11.9,21.6,32.754,22.0,39.5,20.5,38.19333333333329,8.93333333333333,759.9,75.3333333333333,3.0,38.16666666666669,4.78333333333333,37.946703820489354,37.946703820489354,4.996884552800251,True,84.02777777777777,76.94262948204664,6.835901317161894
14640,2016-04-22 09:00:00,720,10,22.2,37.933333333333294,21.1,37.0,23.1666666666667,36.6266666666667,22.85,35.2,20.39,43.2666666666667,12.0,10.3666666666667,21.6,32.6371428571429,22.0,39.5,20.5,37.86,9.1,759.9,74.0,3.0,40.0,4.7,46.73028325196356,46.73028325196356,6.069794744885424,True,93.05555555555556,107.38425001739924,5.83832772816183
14649,2016-04-22 10:30:00,680,10,22.323333333333295,38.7666666666667,22.226666666666695,36.53,25.2,37.9666666666667,23.1714285714286,35.2,20.463333333333296,42.9,14.6633333333333,4.46,21.6142857142857,31.8771428571429,21.89,38.59,20.463333333333296,38.29,10.7,759.85,66.5,4.5,28.5,4.7,0.090999633539468,0.090999633539468,5.679645584127179,True,126.11111111111111,142.17184162435387,3.895911332093263
14650,2016-04-22 10:40:00,610,20,22.39,38.6333333333333,22.46,36.223333333333294,25.2,37.9666666666667,23.2,35.2,20.463333333333296,42.863333333333294,14.6633333333333,4.29666666666667,21.66,31.956,21.89,38.5,20.463333333333296,38.363333333333294,10.8333333333333,759.8333333333329,66.3333333333333,4.66666666666667,28.3333333333333,4.8,29.50654331361875,29.50654331361875,4.996884552800251,True,133.75,152.9377807761445,3.114011446897406
14662,2016-04-22 12:40:00,750,0,22.7,37.933333333333294,23.1333333333333,34.4,26.26,38.06,23.29,34.79,20.6,42.433333333333294,14.96,3.8633333333333297,21.89,31.6,22.23,38.8266666666667,20.5,38.09,11.4666666666667,759.466666666667,67.3333333333333,5.0,34.66666666666669,5.6,36.510563432239,36.510563432239,6.362406615454108,True,168.05555555555554,170.31568773846854,3.4168575553536806
14693,2016-04-22 17:50:00,870,0,22.89,37.59,22.2675,35.74,27.163333333333295,38.0666666666667,22.8328571428571,34.5771428571429,20.79,42.1633333333333,14.19,3.3633333333333306,21.83,30.6,23.463333333333296,38.6633333333333,20.6,37.6633333333333,13.0333333333333,757.35,57.0,5.16666666666667,40.0,4.633333333333329,45.5272551625967,45.5272551625967,7.532854097728844,True,259.5833333333333,192.29845860822266,3.1743190823504883
14785,2016-04-23 09:10:00,180,0,22.066666666666695,38.7,21.5566666666667,38.46,24.2,35.59,22.1333333333333,36.03,20.7,46.19333333333329,8.66666666666667,27.23,21.2,30.79,22.89,42.79,20.79,39.0,6.41666666666667,756.6,80.5,4.16666666666667,40.0,3.31666666666667,30.040045408532023,30.040045408532023,0.8027810746491134,True,57.083333333333336,17.23389225489211,7.132263846652218
14786,2016-04-23 09:20:00,190,0,22.1,38.7,21.963333333333296,37.5933333333333,24.1666666666667,35.4666666666667,22.2,36.09,20.6333333333333,45.8,8.72666666666667,25.83,21.2,30.5985714285714,22.89,42.276,20.79,39.19333333333329,6.53333333333333,756.6,79.0,4.3333333333333295,40.0,3.13333333333333,25.713592779356983,25.713592779356983,0.9003183648386748,True,58.47222222222222,22.991714504076345,5.720659838328211
14788,2016-04-23 09:40:00,300,0,22.1,38.4,22.1666666666667,36.8666666666667,24.066666666666695,35.4333333333333,22.29,36.2,20.6666666666667,44.433333333333294,8.823333333333329,24.4933333333333,21.2,30.264285714285695,22.89,41.53,20.79,40.5,6.76666666666667,756.6,76.0,4.66666666666667,40.0,2.7666666666666706,48.65726644638926,48.65726644638926,1.973228556923849,True,62.916666666666664,37.16872454775319,6.378570591754802
14789,2016-04-23 09:50:00,350,0,22.1,38.4,22.34,36.4,24.0,35.4333333333333,22.39,36.1333333333333,20.7,44.53,9.1,23.34,21.2,30.1,22.89,41.1214285714286,20.8566666666667,40.83333333333329,6.883333333333329,756.6,74.5,4.8333333333333295,40.0,2.5833333333333295,20.8918537129648,20.8918537129648,2.4609150078716557,True,67.22222222222223,50.16093037252154,5.63741094269426
14796,2016-04-23 11:00:00,370,0,22.2,37.6566666666667,22.3566666666667,35.49,23.79,35.1633333333333,22.4266666666667,35.1266666666667,20.7,44.29,10.5,13.89,21.2,29.3185714285714,23.277142857142895,38.9814285714286,20.79,39.7,8.199999999999998,756.6,67.0,6.0,40.0,2.3,46.07987797353417,46.07987797353417,2.6559895882507782,True,77.08333333333333,62.920416982400425,4.655351644420902
14797,2016-04-23 11:10:00,400,0,22.29,37.8,22.29,35.23,23.79,35.1633333333333,22.5,35.06,20.6333333333333,44.09,10.4266666666667,13.2233333333333,21.2,29.2,23.29,38.878,20.79,39.7,8.25,756.6666666666669,66.1666666666667,5.8333333333333295,40.0,2.18333333333333,41.05507830390707,41.05507830390707,2.948601458819462,True,81.80555555555556,73.49094777808027,4.329709359651918
14840,2016-04-23 18:20:00,580,0,22.9266666666667,34.0666666666667,20.963333333333296,33.09,23.6,32.8266666666667,22.5,32.2385714285714,21.2,39.3266666666667,8.3,1.0,22.1,25.2,23.73,32.1266666666667,20.73,37.09666666666671,8.16666666666667,757.6666666666669,48.33333333333329,7.666666666666669,40.0,-2.2333333333333294,24.30876621510833,24.30876621510833,4.704272682231566,True,133.75,104.90018730094982,4.254043881921262
14841,2016-04-23 18:30:00,480,0,23.0,36.03,20.963333333333296,33.5566666666667,23.6,32.7666666666667,22.5,32.1266666666667,21.2,39.26,8.22666666666667,1.33333333333333,22.0857142857143,25.1428571428571,23.7,32.2666666666667,20.79,36.6,8.25,757.7,48.0,8.0,40.0,-2.25,3.624531149398536,3.624531149398536,3.7288997803359525,True,139.72222222222223,112.06100227827518,3.0365405525535447
14925,2016-04-24 08:30:00,120,10,21.5,36.53,18.6,39.59,22.89,34.6333333333333,21.6,33.9714285714286,20.5,44.23,4.64,44.745,21.39,32.7,22.79,38.7,20.39,37.0666666666667,3.7,758.0,89.5,3.0,33.0,2.1,39.2315907520242,39.2315907520242,0.21755733351174564,True,62.5,17.582802096855556,3.2702409822540797
14928,2016-04-24 09:00:00,140,20,21.5,36.7966666666667,18.7,39.53,22.89,34.3266666666667,21.7,34.218,20.6666666666667,51.3666666666667,4.89666666666667,52.89,21.39,32.1971428571429,22.79,38.7,20.463333333333296,36.723333333333294,4.0,758.1,88.0,4.0,26.0,2.2,45.40035211248323,45.40035211248323,0.41263191389086823,True,61.94444444444444,17.653861955398188,4.421443633849633
14931,2016-04-24 09:30:00,320,10,21.445,36.45,18.79,38.863333333333294,23.033333333333296,34.4333333333333,21.847142857142895,34.4128571428571,20.79,64.16,5.19,48.29,21.39,32.5642857142857,22.79,38.863333333333294,20.39,36.4666666666667,4.45,758.0,85.5,4.0,27.5,2.2,12.032652727793902,12.032652727793902,2.1683031373029715,True,65.83333333333333,35.235625377937744,7.213343425594748
14932,2016-04-24 09:40:00,330,0,21.39,36.29,18.79,38.73,23.1,34.5,21.83,34.152,20.7,62.1566666666667,5.02666666666667,48.293333333333294,21.456,32.554,22.79,38.76,20.39,36.4666666666667,4.6,757.966666666667,84.6666666666667,4.0,28.0,2.2,29.541034472640604,29.541034472640604,2.2658404274925332,True,69.58333333333333,47.007266444575045,5.539923640820866
14944,2016-04-24 11:40:00,400,0,21.39,36.29,19.533333333333296,38.6633333333333,22.79,34.2,21.7,33.83125,20.6,49.5666666666667,6.23,47.7966666666667,21.54,31.754,23.1,37.5,20.463333333333296,36.59,4.8,758.033333333333,86.6666666666667,4.0,36.33333333333329,2.66666666666667,28.3323778770864,28.3323778770864,2.948601458819462,True,80.55555555555556,63.33209783820633,5.043958045737328
15122,2016-04-25 17:20:00,170,10,20.73,39.2,18.8566666666667,41.1633333333333,21.79,35.6633333333333,21.04,37.17,19.79,41.09,8.26333333333333,59.0266666666667,20.79,33.59,22.39,39.43,19.7,36.9,8.06666666666667,749.0,91.3333333333333,5.3333333333333295,35.0,6.7,43.16267832182348,43.16267832182348,0.7052437844595522,True,64.30555555555556,18.218268875321183,5.801563538653235
15123,2016-04-25 17:30:00,440,20,20.7,39.463333333333296,18.89,41.23,21.79,35.73,21.0571428571429,37.2642857142857,19.8566666666667,41.1633333333333,8.563333333333329,59.1566666666667,20.79,33.59,22.533333333333296,39.73,19.7,36.9,8.05,748.9,92.0,5.0,32.5,6.8,49.09806357463822,49.09806357463822,3.3387506195777075,True,69.58333333333333,47.86829054224041,7.738247229443048
15124,2016-04-25 17:40:00,250,10,20.76,39.723333333333294,18.89,41.49,21.73,35.79,21.06,37.456,19.89,41.29,8.76333333333333,59.0966666666667,20.79,33.59,22.6,39.93,19.7,36.9666666666667,8.03333333333333,748.7999999999998,92.6666666666667,4.66666666666667,30.0,6.9,17.26596908411011,17.26596908411011,1.4855421059760425,True,72.08333333333333,52.37829622556159,3.3967631535872678
15196,2016-04-26 05:40:00,280,0,20.79,37.39,17.5,41.1333333333333,21.76,35.76,20.6,34.5,19.6,47.29,0.5,55.29,20.29,30.89,22.39,41.5,19.5,39.4,1.43333333333333,748.1,91.6666666666667,4.0,32.66666666666669,0.2,46.82457953458652,46.82457953458652,1.7781539765447265,True,73.61111111111111,36.93563322273853,5.587798851160092
15208,2016-04-26 07:40:00,380,0,20.7,37.06,17.76,40.933333333333294,21.6,35.4,20.39,34.59,19.5,46.56,2.395,55.29,20.2,30.6,22.1,39.9666666666667,19.5,37.8266666666667,2.2333333333333294,748.033333333333,88.0,5.0,36.33333333333329,0.4,25.314502487890422,25.314502487890422,2.7535268784403395,True,70.55555555555556,50.123478204254404,6.173642682645661
15268,2016-04-26 17:40:00,590,0,20.89,37.5633333333333,19.39,37.745,21.65,34.9,20.5,34.1633333333333,19.39,43.03,7.1,39.26,20.2,29.6333333333333,22.066666666666695,38.2666666666667,19.5,34.3333333333333,6.53333333333333,748.533333333333,62.33333333333329,6.0,40.0,-0.333333333333333,46.315165841951966,46.315165841951966,4.801809972421127,True,73.47222222222223,79.63224844354825,6.486414585467184
15269,2016-04-26 17:50:00,460,0,21.033333333333296,41.1266666666667,19.4266666666667,38.59,21.7,35.03,20.5,34.0225,19.39,42.9,7.366666666666669,31.866666666666696,20.2,29.3566666666667,22.1,38.09,19.5,34.07,6.91666666666667,748.516666666667,59.16666666666671,6.0,40.0,-0.616666666666667,30.9584979317151,30.9584979317151,3.53382519995683,True,77.77777777777777,91.3470741180114,4.184285330567116
15360,2016-04-27 09:00:00,110,20,20.5,36.2,17.6,39.5,21.39,34.5,20.5,35.2,19.1,45.2966666666667,4.19666666666667,54.223333333333294,19.5,32.06,21.39,37.6,18.89,35.93,3.2,751.0,93.0,4.0,40.0,2.2,39.37763668363914,39.37763668363914,0.12002004332218431,True,54.861111111111114,16.358058319592978,3.370747787519861
15386,2016-04-27 13:20:00,150,0,20.7,36.463333333333296,20.2,35.6266666666667,21.5,35.6266666666667,20.79,35.76,19.1,41.4666666666667,9.86,19.7,19.89,29.3266666666667,21.2,35.6566666666667,19.2,34.5,7.599999999999999,752.4333333333329,71.3333333333333,8.0,30.0,2.7666666666666706,33.640372834634036,33.640372834634036,0.5101692040804295,True,61.111111111111114,21.918900170019004,4.055353516800648
15413,2016-04-27 17:50:00,160,0,21.0,35.03,19.39,35.2,21.1666666666667,34.09,20.34,33.545,19.0,39.9,6.3,40.45090909090911,19.7081818181818,28.39,22.7,37.7,19.2,32.7,7.05,753.75,63.66666666666671,3.6666666666666705,40.0,0.5,45.27318504406139,45.27318504406139,0.6077064942699908,True,77.5,24.07441514945788,3.426874525832781
15414,2016-04-27 18:00:00,360,0,21.1333333333333,34.9666666666667,19.5,35.3266666666667,21.23,34.0,20.29,33.678,19.0,39.9,6.3,40.75,19.7,28.39,22.7,38.64,19.1,32.7,7.0,753.7999999999998,63.0,3.0,40.0,0.3,20.6027461332269,20.6027461332269,2.558452298061217,True,81.38888888888889,41.08752442696553,6.780917443842395
15484,2016-04-28 05:40:00,270,0,20.7,35.8633333333333,17.1,39.933333333333294,21.29,34.8633333333333,19.89,34.0,18.89,53.53,-0.933333333333333,51.5266666666667,19.29,29.39,21.7,40.463333333333296,18.89,38.2,-0.3,755.4,95.6666666666667,1.33333333333333,49.66666666666669,-0.933333333333333,4.894289292860776,4.894289292860776,1.6806166863551653,True,77.91666666666667,50.60026999872014,3.796093051246402
15496,2016-04-28 07:40:00,310,0,20.6,35.9,17.395,40.45,21.0,34.4333333333333,19.79,34.79,18.79,51.933333333333294,1.26,54.96,19.2,29.39,21.39,38.6633333333333,18.79,36.545,1.2,755.7,94.3333333333333,2.0,35.66666666666669,0.333333333333333,46.24906751560047,46.24906751560047,2.0707658471134103,True,71.52777777777777,43.62644637328266,5.4662307395329215
15497,2016-04-28 07:50:00,350,0,20.566666666666695,35.9333333333333,17.6966666666667,40.1633333333333,21.066666666666695,34.56,19.79,34.79,18.76,51.863333333333294,2.2333333333333294,55.6966666666667,19.2,29.5,21.39,38.5225,18.9266666666667,36.33333333333329,1.6,755.75,93.6666666666667,2.0,28.8333333333333,0.616666666666667,9.445958829019217,9.445958829019217,2.4609150078716557,True,74.86111111111111,54.43675890310261,5.054284906613121
15547,2016-04-28 16:10:00,400,0,21.0,35.1633333333333,20.1666666666667,33.26,21.463333333333296,34.76,20.7,33.76,18.79,42.03,11.69,1.93,19.79,28.163333333333295,20.9266666666667,36.76,18.89,32.26,7.93333333333333,756.35,68.3333333333333,5.5,30.0,2.3333333333333295,24.641390668693926,24.641390668693926,2.948601458819462,True,79.16666666666667,65.8155767341196,4.874732536788808
15556,2016-04-28 17:40:00,580,0,21.1333333333333,33.43,20.0,31.39,21.5,34.09,20.6,32.09,19.1333333333333,40.4666666666667,11.4633333333333,1.0,19.89,25.463333333333296,21.772,34.814,18.79,30.0,9.93333333333333,756.1,49.0,3.6666666666666705,40.0,-0.333333333333333,35.72615827433765,35.72615827433765,4.704272682231566,True,94.02777777777777,89.05860900129422,5.456768611950362
15557,2016-04-28 17:50:00,410,0,21.1333333333333,33.23,20.0,31.39,21.566666666666695,34.4233333333333,20.5,32.2,19.2225,40.25,11.36,1.0,19.89,25.323333333333295,21.79,34.7,18.79,29.9266666666667,10.0166666666667,756.1,47.5,3.8333333333333295,40.0,-0.666666666666667,22.374853747896847,22.374853747896847,3.0461387490090237,True,97.5,96.25011432222799,3.246749390383127
15559,2016-04-28 18:10:00,560,0,21.1666666666667,33.8333333333333,19.9266666666667,31.533333333333296,22.2933333333333,36.8,20.566666666666695,32.09,19.29,39.9,11.03,1.0,19.89,25.05,21.79,34.29,18.79,29.73,10.05,756.116666666667,45.16666666666671,4.16666666666667,40.0,-1.33333333333333,32.283067947719246,32.283067947719246,4.509198101852443,True,108.05555555555556,114.22289660810509,3.9566887013472494
15560,2016-04-28 18:20:00,550,0,21.1,33.76,19.89,31.73,22.663333333333295,37.5666666666667,20.5,32.09,19.29,39.8266666666667,10.83,1.0,19.84,24.795,21.79,34.29,18.79,29.566666666666695,10.0,756.1333333333331,44.33333333333329,4.3333333333333295,40.0,-1.66666666666667,2.42894294206053,2.42894294206053,4.411660811662882,True,114.86111111111111,125.37260584888267,3.4707652915293288
15636,2016-04-29 07:00:00,470,10,20.1,36.03,17.29,39.03,21.7,34.3333333333333,19.5,33.8175,18.6666666666667,40.53,6.73,33.2266666666667,19.0,29.05,21.1,38.7225,18.79,38.0266666666667,5.9,754.2,74.0,6.0,40.0,1.6,3.362396184820682,3.362396184820682,3.6313624901463912,True,66.66666666666667,54.20358077667761,7.441082813238736
15637,2016-04-29 07:10:00,290,0,20.1,36.09,17.3566666666667,39.03,21.76,34.5933333333333,19.5,33.9,18.7,40.5,7.03,31.893333333333295,19.0,29.2,21.033333333333296,38.463333333333296,18.79,37.69333333333329,6.05,754.216666666667,74.3333333333333,6.16666666666667,40.0,1.8,42.108584358356886,42.108584358356886,1.8756912667342878,True,68.61111111111111,59.488560991913545,3.7215371358366345
15640,2016-04-29 07:40:00,400,0,20.1,36.16666666666671,17.6,38.723333333333294,22.7633333333333,38.39,19.5,34.23,18.6,40.4,7.866666666666669,29.233333333333295,18.9266666666667,29.3566666666667,20.89,38.0,18.7,37.06,6.5,754.266666666667,75.3333333333333,6.66666666666667,40.0,2.4,43.56040406273678,43.56040406273678,2.948601458819462,True,76.94444444444444,76.7589768827145,4.208700645517658
15641,2016-04-29 07:50:00,510,0,20.1666666666667,36.2266666666667,17.6,38.9233333333333,22.963333333333296,38.2566666666667,19.5,34.4475,18.6,40.4,8.025,28.8175,18.945,29.445,20.89,37.925,18.7,36.933333333333294,6.65,754.283333333333,75.6666666666667,6.8333333333333295,40.0,2.6,27.607267163693905,27.607267163693905,4.021511650904636,True,83.05555555555556,92.1670083787553,4.632291445220176
15664,2016-04-29 11:40:00,780,0,20.1333333333333,37.33333333333329,18.26,39.59,21.89,34.26,19.5,35.6633333333333,18.6,40.4,10.63,35.4266666666667,19.0,32.3266666666667,20.5,38.09,18.6,36.4666666666667,7.233333333333332,755.233333333333,89.0,4.3333333333333295,26.0,5.5,44.46560220094398,44.46560220094398,6.655018486022793,True,95.97222222222223,127.67321536544952,5.3576451084107894
15787,2016-04-30 08:10:00,300,0,21.39,38.393333333333295,19.0,40.29,22.6,36.5,19.29,38.76,19.29,42.29,8.22666666666667,53.86,19.1,33.9,21.2,43.93,19.2,41.03,5.53333333333333,758.1666666666669,93.8333333333333,1.0,40.0,4.56666666666667,31.592388427816328,31.592388427816328,1.973228556923849,True,58.75,33.56463178767184,7.187625400634074
15788,2016-04-30 08:20:00,370,0,21.39,38.26,19.1333333333333,40.363333333333294,22.6,36.5,19.29,38.73,19.23,42.29,8.43333333333333,52.86,19.1,33.9,21.2,43.73,19.2,40.76,5.66666666666667,758.233333333333,92.6666666666667,1.0,40.0,4.53333333333333,29.771444341167808,29.771444341167808,2.6559895882507782,True,62.22222222222222,49.25421901488805,6.248759678531212
15789,2016-04-30 08:30:00,590,0,21.39,38.1266666666667,19.2,40.23,22.6,36.545,19.3566666666667,38.99,19.2,42.6266666666667,8.929999999999998,51.0666666666667,19.1,33.9,21.2,43.56,19.2,40.5666666666667,5.8,758.2999999999998,91.5,1.0,40.0,4.5,27.174246544018388,27.174246544018388,4.801809972421127,True,69.02777777777777,79.25995245139593,6.572956532388719
15797,2016-04-30 09:50:00,490,0,21.3566666666667,37.59,19.963333333333296,38.53,22.7,36.59,19.79,39.29,19.1333333333333,42.59,11.59,24.1266666666667,19.1333333333333,33.76,21.39,43.1566666666667,19.463333333333296,41.4666666666667,6.95,758.75,83.8333333333333,1.0,40.0,4.31666666666667,37.83395340433344,37.83395340433344,3.8264370705255137,True,90.27777777777777,107.38862192493004,3.722202734863735
15798,2016-04-30 10:00:00,840,0,21.39,37.7,20.1333333333333,38.4666666666667,22.7,36.59,19.823333333333295,39.3266666666667,19.2,42.59,12.1,20.596666666666696,19.2,33.7,21.4266666666667,42.863333333333294,19.5,41.5,7.1,758.7999999999998,83.0,1.0,40.0,4.3,47.77252223575488,47.77252223575488,7.24024222716016,True,101.11111111111111,138.9858190714906,5.316289775641241
15799,2016-04-30 10:10:00,700,0,21.39,37.83333333333329,20.2,38.3266666666667,22.7,36.723333333333294,19.89,39.4,19.2,42.5,11.96,17.7233333333333,19.1666666666667,33.59,21.566666666666695,42.6566666666667,19.39,41.29,7.25,758.85,82.1666666666667,1.0,40.0,4.31666666666667,16.022922727279365,16.022922727279365,5.874720164506302,True,110.13888888888889,155.7217910660941,3.787916302996747
15935,2016-05-01 08:50:00,200,0,20.6,38.6633333333333,21.96,36.43,23.0,35.26,19.65,38.09,19.4266666666667,41.6633333333333,9.26,24.1266666666667,19.1,31.6,21.39,41.09,19.5,39.2666666666667,6.3,765.85,86.5,3.6666666666666705,34.66666666666669,4.23333333333333,8.298026339616625,8.298026339616625,0.997855655028236,True,56.94444444444444,21.665763794832863,6.602839249529404
15936,2016-05-01 09:00:00,160,0,20.6,38.59,22.1666666666667,35.8966666666667,23.0,35.2,19.79,37.83333333333329,19.3566666666667,41.933333333333294,9.3,20.823333333333295,19.1,31.6,21.39,41.045,19.5,39.463333333333296,6.7,765.9,85.0,4.0,29.0,4.4,31.16137173492461,31.16137173492461,0.6077064942699908,True,58.19444444444444,24.79927241599612,4.10518316214344
15938,2016-05-01 09:20:00,160,0,20.6666666666667,38.5266666666667,22.9266666666667,35.2933333333333,22.823333333333295,35.09,19.9266666666667,37.43,19.29,42.2,9.6,17.8,19.1,31.463333333333296,21.3566666666667,41.1633333333333,19.566666666666695,40.73,7.06666666666667,765.9333333333329,80.6666666666667,4.66666666666667,29.0,3.9666666666666694,49.59062696434557,49.59062696434557,0.6077064942699908,True,59.166666666666664,27.514400838848832,3.6647475597928407
15979,2016-05-01 16:10:00,270,0,22.1333333333333,34.56,21.89,31.823333333333295,22.39,34.2,21.26,34.5,19.5,40.363333333333294,14.2633333333333,1.0,19.39,27.3566666666667,22.89,36.0,19.6,37.433333333333294,13.2166666666667,765.3166666666668,43.33333333333329,4.8333333333333295,40.0,0.8166666666666669,18.57778213452548,18.57778213452548,1.6806166863551653,True,81.66666666666667,38.1619971721702,4.935101600779851
15980,2016-05-01 16:20:00,250,0,22.2,34.8,21.79,31.566666666666695,22.463333333333296,34.26,21.23,34.59,19.5,40.23,14.36,1.0,19.39,27.1533333333333,22.9175,35.9475,19.6,37.4,13.3333333333333,765.3333333333329,42.66666666666671,4.66666666666667,40.0,0.733333333333333,18.730964115820825,18.730964115820825,1.4855421059760425,True,84.30555555555556,42.91578352707848,3.860920874015887
15983,2016-05-01 16:50:00,430,0,22.3566666666667,39.393333333333295,21.7,32.0233333333333,22.5,34.4333333333333,21.29,35.1566666666667,19.7,40.433333333333294,14.5666666666667,1.0,19.39,27.0,23.0,35.7,19.6,37.29,13.6833333333333,765.3833333333331,40.66666666666671,4.16666666666667,40.0,0.48333333333333295,16.000047710258514,16.000047710258514,3.241213329388146,True,91.38888888888889,58.91759715981111,5.747198246945559
15984,2016-05-01 17:00:00,300,0,22.39,38.0266666666667,21.7,32.2666666666667,22.566666666666695,34.56,21.3566666666667,35.3633333333333,19.7,40.56,14.55,1.0,19.39,27.0,23.0,35.79,19.6,37.29,13.8,765.4,40.0,4.0,40.0,0.4,35.667763534002006,35.667763534002006,1.973228556923849,True,94.86111111111111,63.62285565838769,3.224295526600502
15988,2016-05-01 17:40:00,360,0,22.5,36.59,21.5,32.7,22.6,34.73,21.39,35.56,19.89,40.433333333333294,14.5,1.0,19.463333333333296,27.066666666666695,23.1333333333333,37.49,19.6,37.2,13.7333333333333,765.466666666667,38.66666666666671,4.0,40.0,-0.0666666666666666,31.67225825600326,31.67225825600326,2.558452298061217,True,107.08333333333333,75.72071553124076,3.34012515455323
15989,2016-05-01 17:50:00,430,0,22.5,36.6633333333333,21.5,32.8333333333333,22.6666666666667,34.79,21.39,35.59,20.033333333333296,40.4,14.5,1.0,19.463333333333296,27.066666666666695,23.1333333333333,37.1566666666667,19.6,37.09,13.7166666666667,765.483333333333,38.33333333333329,4.0,40.0,-0.18333333333333296,4.067028313875198,4.067028313875198,3.241213329388146,True,112.36111111111111,84.42836876470417,3.762229373092897
